% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=81362, Thu Dec  3 18:37:58 2020, <python>{}</python>
40 240 0.0008035299505773149 1.1079245236025421 1.5655260400062056e-10 6.4408402917864706e-10 1.9266646595081354e-09 2.996368702550668e-09   
41 246 0.0006960073393931375 1.1527797289642028 1.5655260400062056e-10 1.6511564858914217e-10 1.3632451486161512e-09 2.7039994402733027e-09   
42 252 0.0005356789605467637 1.1078975591028306 7.281063901476015e-11 7.2810639014760152e-11 2.525030999607034e-09 2.8867993772444833e-09   
43 258 0.0004448476792783072 1.077029112558329 3.452289843215786e-11 3.4522898432157861e-11 2.1122596088020488e-10 7.189711810487121e-10   
44 264 0.0003325433645595246 1.1476578825573283 2.6863103919996435e-11 2.6863103919996435e-11 1.357255784571049e-10 1.7421453397519203e-10   
45 270 0.0002963578093975391 1.236870739695717 1.2276853852625654e-11 1.2276853852625654e-11 1.410040203571767e-10 3.607172650056832e-10   
46 276 0.0002123966441920627 1.171631800443981 7.397157377213005e-12 7.3971573772130051e-12 1.0149521011483441e-10 3.637312371553952e-10   
47 282 0.00020500394867081214 1.2141885494216176 7.397157377213005e-12 2.3357487871728322e-11 7.716337369251842e-11 9.461199628180619e-11   
48 288 0.0001992474911824352 1.0468383961095757 4.100634508877311e-12 4.1006345088773107e-12 2.226023844604065e-11 6.49509591135035e-11   
49 294 0.00018111932549994456 1.2909098830064536 1.808574623332711e-12 1.8085746233327109e-12 1.7097048347097573e-11 4.991379621442961e-11   
50 300 0.00015435632409732666 1.2487641987621716 1.808574623332711e-12 1.7673275671823695e-11 4.9604057411661765e-11 5.4307168729712e-11   
51 306 0.0001407943168046547 1.3290316587585522 1.5907338250069642e-12 1.5907338250069642e-12 1.1136842191078916e-11 2.328519439086814e-11   
52 312 0.00011665614769141598 1.3799472661651357 1.1205889972271708e-12 1.1205889972271708e-12 7.80070122626684e-12 1.079432335921333e-11   
53 318 8.870790996478057e-05 1.3302551062921188 9.719745132998353e-13 9.7197451329983531e-13 2.418844992275629e-12 5.088156386290535e-12   
54 324 8.026303810775694e-05 1.1888562722464515 6.157800070848829e-13 6.1578000708488285e-13 3.854723987963319e-12 1.426616437632751e-11   
55 330 7.741640002672544e-05 1.0337719178211882 6.453929665297468e-14 6.4539296652974675e-14 1.1216063317709047e-12 6.6080559579837785e-12   
56 336 6.19055370389393e-05 1.1307663438104394 6.453929665297468e-14 1.1147600367974121e-13 8.939424310689509e-13 1.525771446137749e-12   
57 342 4.43614730608441e-05 1.3981334350122323 7.24081794139488e-15 7.2408179413948800e-15 3.697328452026788e-13 1.4189630436458352e-12   
58 348 3.903617109712873e-05 1.2729414274225097 7.24081794139488e-15 6.6923204644052471e-14 4.714326607531266e-13 7.532024166816075e-13   
59 354 2.7677763911842938e-05 1.3406659573945956 7.24081794139488e-15 1.0864154672467453e-14 1.8199179350481038e-13 7.010997148025385e-13   
60 360 2.5482703733918986e-05 1.2571093171461742 5.796472601437664e-16 5.7964726014376641e-16 5.500965349436554e-14 1.3125724362418758e-13   
61 366 2.039281574751987e-05 1.6384704271023585 5.796472601437664e-16 9.5074596067223604e-15 6.48435371687389e-14 7.948716269769588e-14   
62 372 1.6586358160131192e-05 1.6425302028991704 5.796472601437664e-16 9.9233956546239913e-15 4.7066076850546604e-14 6.834335718388948e-14   
63 378 1.3638589334913985e-05 1.2884756681986056 5.796472601437664e-16 2.0366364647138353e-15 1.2578435095537454e-14 1.7718101317962767e-14   
64 384 1.1206749777444352e-05 1.523776888017838 4.499790864713611e-16 4.4997908647136111e-16 5.447277141156693e-15 8.436046384976857e-15   
65 390 9.035217327118164e-06 1.6014965269640076 4.499790864713611e-16 4.7538190497020817e-16 5.5665877555479586e-15 8.874478394403527e-15   
66 396 7.829447700609994e-06 1.445738636719207 7.472552545180828e-17 7.4725525451808276e-17 8.06090339901195e-16 3.415846660282144e-15   
67 402 5.704035282293616e-06 1.4385769738163414 7.472552545180828e-17 6.9178069050863360e-16 1.3301729013581875e-15 6.487829678063609e-15   
68 408 6.056242469610908e-06 1.3561394358244272 4.4680597901720584e-17 4.4680597901720584e-17 1.1293954215146082e-15 1.3161130256997755e-15   
69 414 4.903842115871636e-06 1.0861489152878188 4.4680597901720584e-17 7.8940609099403464e-17 6.170470761918208e-16 9.289669931736769e-16   
70 420 3.931953346558962e-06 1.315712297130426 3.608898296094863e-17 3.6088982960948630e-17 4.516466944493789e-16 9.210259919367192e-16   
